cve_ent,municipality,population,total_cases,case_rate,total_cases_last_60_days,case_rate_last_60_days,total_deaths,death_rate,total_deaths_last_60_days,death_rate_last_60_days
12049,Pilcaya,13270,50,376.78975131876416,16,120.57272042200451,7,52.750565184626986,0,0.0
22002,Pinal de Amoles,28189,168,595.9771542090887,13,46.117279789989,9,31.927347546915463,0,0.0
32038,Pinos,76871,446,580.1927905191815,10,13.008806962313486,90,117.07926266082139,1,1.3008806962313486
20070,Pinotepa de Don Luis,7201,35,486.0436050548535,4,55.547840577697535,10,138.86960144424387,1,13.886960144424384
13049,Pisaflores,18829,42,223.06017313718198,23,122.15199957512348,5,26.55478251633119,1,5.3109565032662385
26047,Pitiquito,10159,322,3169.603307412147,30,295.30465597007577,26,255.93070184073235,3,29.53046559700758
30129,Platon Sanchez,19132,27,141.12481706042234,3,15.680535228935815,10,52.26845076311938,0,0.0
30130,Playa Vicente,39712,75,188.8597904915391,13,32.73569701853344,26,65.47139403706689,0,0.0
2005,Playas de Rosarito,107859,1205,1117.1993065020072,115,106.62068070351107,119,110.32922611928537,2,1.8542727078871488
20071,Pluma Hidalgo,2996,8,267.022696929239,1,33.37783711615487,1,33.37783711615487,0,0.0
10022,Poanas,26935,234,868.7581214033785,24,89.10339706701318,28,103.95396324484872,1,3.712641544458882
15071,Polotitlan,15066,59,391.6102482410726,5,33.187309172972256,11,73.01208018053897,0,0.0
14066,Poncitlan,55191,271,491.02208693446397,37,67.03991592832165,59,106.90148756137775,1,1.8118896196843686
30131,Poza Rica de Hidalgo,217773,4627,2124.6894702281734,799,366.895804346728,724,332.45627327538307,25,11.47984369044831
8053,Praxedis G. Guerrero,5140,22,428.01556420233464,1,19.45525291828794,5,97.27626459143968,0,0.0
5026,Progreso,3654,33,903.1198686371099,3,82.10180623973727,3,82.10180623973727,0,0.0
31059,Progreso,63037,1557,2469.9779494582544,401,636.1343338039565,99,157.05062106381968,4,6.345479638942208
13050,Progreso de Obregon,25375,320,1261.0837438423646,29,114.28571428571429,69,271.92118226600985,2,7.8817733990147785
21114,Puebla,1698509,60205,3544.5793928675093,5450,320.86965685786765,6631,390.4012283714717,162,9.537776956142123
10023,Pueblo Nuevo,53006,1409,2658.189638908803,277,522.5823491680187,51,96.21552277100706,7,13.206052145040186
11024,Pueblo Nuevo,12620,243,1925.515055467512,6,47.543581616481774,20,158.4786053882726,0,0.0
7072,Pueblo Nuevo Solistahuacan,35144,8,22.763487366264513,1,2.845435920783064,0,0.0,0,0.0
30133,Pueblo Viejo,60978,254,416.5436714880777,62,101.67601430023943,37,60.677621437239665,1,1.6399357145199909
30134,Puente Nacional,23890,282,1180.410213478443,64,267.8945165341147,32,133.94725826705735,1,4.185851820845542
17017,Puente de Ixtla,70917,785,1106.9278170255368,42,59.224163458691145,134,188.95328341582413,1,1.4100991299688368
26048,Puerto Peñasco,72279,842,1164.9303393793493,265,366.6348455291302,87,120.36691155107293,6,8.301166313867098
14067,Puerto Vallarta,299434,9838,3285.5320371100142,5839,1950.012356646206,572,191.02707107409313,133,44.41713365883634
12050,Pungarabato,38809,760,1958.3086397485122,231,595.2227576077714,85,219.0213610245046,3,7.730165683217811
16070,Purepero,16103,178,1105.3840899211327,5,31.050114885425078,12,74.52027572502018,1,6.210022977085015
11025,Purisima del Rincon,86012,1281,1489.327070641306,45,52.3182811700693,138,160.44272892154584,0,0.0
16071,Puruandiro,70372,485,689.1945660205763,22,31.262433922582847,62,88.10322287273347,0,0.0
20073,Putla Villa de Guerrero,34568,279,807.1048368433233,49,141.74959500115713,34,98.35686183753761,0,0.0
21115,Quecholac,54012,101,186.99548248537363,14,25.92016588906169,17,31.47448715100348,0,0.0
12051,Quechultenango,36981,366,989.6974121846354,273,738.2169222032935,16,43.26546064195127,3,8.112273870365865
16072,Querendaro,14356,123,856.7846196712177,8,55.725828921705215,16,111.45165784341043,1,6.965728615213152
22014,Queretaro,976939,53666,5493.280542592731,5132,525.3142724366619,3088,316.0893361816859,82,8.393563978917824
21116,Quimixtlan,23329,19,81.4436966865275,0,0.0,6,25.719062111535,0,0.0
31060,Quintana Roo,1028,8,778.2101167315175,1,97.27626459143968,2,194.55252918287937,0,0.0
26049,Quiriego,3120,29,929.4871794871794,15,480.7692307692308,4,128.2051282051282,1,32.05128205128205
16073,Quiroga,29118,236,810.495226320489,17,58.38313070952675,28,96.160450580397,3,10.302905419328251
14069,Quitupan,8797,22,250.08525633738776,2,22.735023303398886,3,34.10253495509833,0,0.0
30135,Rafael Delgado,24439,264,1080.240599042514,82,335.5292769753263,20,81.83640901837227,0,0.0
21117,Rafael Lara Grajales,14754,128,867.5613392978174,9,61.000406669377796,15,101.66734444896298,0,0.0
30136,Rafael Lucio,8510,29,340.77555816686254,5,58.75440658049354,8,94.00705052878966,1,11.750881316098708
5027,Ramos Arizpe,103252,928,898.7719366210823,151,146.2441405493356,90,87.16538178437222,1,0.9685042420485801
24023,Rayon,16295,202,1239.6440625958883,126,773.2433261736729,20,122.73703590058301,0,0.0
26050,Rayon,1653,14,846.9449485783424,2,120.99213551119178,3,181.48820326678765,0,0.0
7073,Rayon,10564,3,28.398333964407424,1,9.46611132146914,0,0.0,0,0.0
15072,Rayon,14608,155,1061.0624315443592,28,191.67579408543264,20,136.91128148959473,0,0.0
19043,Rayones,2987,23,770.0033478406427,6,200.87043856712418,0,0.0,0,0.0
7074,Reforma,49480,321,648.74696847211,70,141.47130153597413,35,70.73565076798707,3,6.063055780113177
20075,Reforma de Pineda,2896,5,172.65193370165744,3,103.59116022099447,1,34.53038674033149,0,0.0
20077,Reyes Etla,4087,112,2740.396378761928,6,146.80694886224614,4,97.87129924149743,0,0.0
28032,Reynosa,686670,13124,1911.2528579958348,2759,401.79416604773763,1237,180.14475657885154,138,20.096989820437763
1007,Rincon de Romos,57981,729,1257.3084286231697,29,50.01638467773927,57,98.30806643555648,0,0.0
30138,Rio Blanco,44568,1178,2643.1520373362055,192,430.8023694130318,94,210.91366002513016,4,8.975049362771495
28033,Rio Bravo,133206,1662,1247.6915454258817,293,219.9600618590754,168,126.12044502499887,9,6.756452412053511
32039,Rio Grande,67507,671,993.9709956004561,51,75.54772097708386,127,188.12863851156175,5,7.40663931147881
31061,Rio Lagartos,3811,98,2571.503542377329,34,892.1542902125426,7,183.67882445552348,1,26.239832065074783
24024,Rioverde,98982,2606,2632.8019235820657,991,1001.192135943909,146,147.50156594128225,11,11.113131680507566
8054,Riva Palacio,8290,7,84.43908323281062,0,0.0,3,36.18817852834741,0,0.0
10024,Rodeo,14407,194,1346.5676407302005,32,222.1142500173527,13,90.23391406954953,1,6.941070313042272
20078,Rojas de Cuauhtemoc,1160,19,1637.9310344827588,5,431.0344827586207,3,258.6206896551724,0,0.0
11026,Romita,62603,1347,2151.6540740859064,28,44.726291072312826,86,137.37360829353227,0,0.0
8055,Rosales,18394,107,581.7114276394477,5,27.182776992497555,26,141.35044036098728,1,5.436555398499511
18010,Rosamorada,37093,375,1010.972420672364,119,320.8152481600302,61,164.45151376270454,3,8.087779365378912
26051,Rosario,5488,92,1676.3848396501458,20,364.4314868804665,10,182.21574344023324,1,18.221574344023324
25014,Rosario,56992,1220,2140.651319483436,856,1501.965188096575,79,138.6159460976979,24,42.11117349803481
8056,Rosario,2182,10,458.295142071494,0,0.0,2,91.65902841429882,0,0.0
18011,Ruiz,26928,214,794.7118241235888,107,397.3559120617944,34,126.26262626262627,4,14.854426619132502
7076,Sabanilla,29348,11,37.48125937031484,1,3.4073872154831677,1,3.4073872154831677,0,0.0
5028,Sabinas,69500,2481,3569.7841726618703,158,227.33812949640284,161,231.6546762589928,3,4.316546762589929
19044,Sabinas Hidalgo,39096,2271,5808.77839165132,296,757.1107018620831,75,191.8354818907305,0,0.0
31062,Sacalum,5157,56,1085.9026565832849,24,465.3868528214078,7,135.7378320729106,4,77.56447547023463
5029,Sacramento,2614,174,6656.4651874521805,1,38.255547054322875,9,344.29992348890585,0,0.0
26052,Sahuaripa,6122,171,2793.204835021235,3,49.003593596863766,8,130.67624959163672,0,0.0
16076,Sahuayo,81371,493,605.8669550576986,70,86.02573398385174,41,50.38650133339888,1,1.2289390569121676
32040,Sain Alto,23283,93,399.43306274964567,4,17.179916677404115,24,103.07950006442469,1,4.294979169351029
11027,Salamanca,293293,7114,2425.5607873355316,470,160.2493070069862,593,202.18689160668683,5,1.7047798617764487
20079,Salina Cruz,92577,1875,2025.3410674357563,611,659.9911425083984,238,257.083292826512,26,28.084729468442482
24025,Salinas,33222,296,890.9758593702967,8,24.08042863162964,45,135.45241105291674,0,0.0
19045,Salinas Victoria,61868,1146,1852.3307687334325,261,421.8659080623262,59,95.36432404474041,4,6.465377901338333
30139,Saltabarranca,6526,30,459.69966288691387,7,107.26325467361323,6,91.93993257738278,1,15.323322096230463
5030,Saltillo,869184,17175,1975.9912745747736,2356,271.058832192033,1723,198.23190486709373,48,5.52242102937928
7077,Salto de Agua,68779,26,37.80223614766135,5,7.269660797627182,3,4.361796478576309,0,0.0
25015,Salvador Alvarado,86932,1634,1879.6300556757008,324,372.7051028390006,247,284.130124695164,12,13.803892697740762
16079,Salvador Escalante,51652,171,331.0617207465345,25,48.40083636645241,45,87.12150545961434,8,15.488267637264771
11028,Salvatierra,106978,2757,2577.165398493148,146,136.47665875226681,168,157.04163472863578,2,1.8695432705789974
31063,Samahil,5540,68,1227.436823104693,17,306.85920577617327,11,198.55595667870037,2,36.101083032490976
20080,San Agustin Amatengo,1475,2,135.59322033898306,0,0.0,0,0.0,0,0.0
20081,San Agustin Atenango,1800,4,222.22222222222223,1,55.55555555555556,0,0.0,0,0.0
20082,San Agustin Chayuco,4096,9,219.7265625,2,48.828125,3,73.2421875,0,0.0
20084,San Agustin Etla,4278,181,4230.949041608228,10,233.75409069658716,8,187.00327255726975,0,0.0
20085,San Agustin Loxicha,25684,16,62.29559258682448,3,11.68042361002959,1,3.89347453667653,0,0.0
13036,San Agustin Metzquititlan,10333,45,435.4979192877189,10,96.77731539727088,8,77.4218523178167,0,0.0
20086,San Agustin Tlacotepec,980,5,510.204081632653,0,0.0,2,204.08163265306123,0,0.0
13052,San Agustin Tlaxiaca,39180,394,1005.6151097498723,46,117.4068402246044,92,234.8136804492088,5,12.761613067891782
20087,San Agustin Yatareni,4610,128,2776.572668112798,14,303.6876355748373,2,43.38394793926247,1,21.691973969631235
20083,San Agustin de las Juntas,10151,282,2778.0514235050737,39,384.19860112304207,13,128.06620037434735,2,19.702492365284208
20088,San Andres Cabecera Nueva,2867,3,104.63899546564353,0,0.0,0,0.0,0,0.0
21119,San Andres Cholula,154192,2442,1583.7397530351768,188,121.92591055307668,286,185.48303413925495,6,3.891252464459894
20089,San Andres Dinicuiti,2199,14,636.6530241018645,1,45.47521600727603,3,136.4256480218281,0,0.0
7118,San Andres Duraznal,5845,0,0.0,0,0.0,0,0.0,0,0.0
20090,San Andres Huaxpaltepec,6381,12,188.05829807240244,0,0.0,4,62.686099357467484,0,0.0
20091,San Andres Huayapam,5655,281,4969.053934571176,23,406.7197170645446,11,194.51812555260832,0,0.0
20092,San Andres Ixtlahuaca,1666,28,1680.672268907563,1,60.024009603841534,3,180.0720288115246,0,0.0
20093,San Andres Lagunas,505,1,198.01980198019803,0,0.0,1,198.01980198019803,0,0.0
20094,San Andres Nuxiño,1814,4,220.5071664829107,0,0.0,1,55.12679162072767,0,0.0
20095,San Andres Paxtlan,4502,4,88.8494002665482,2,44.4247001332741,0,0.0,0,0.0
20096,San Andres Sinaxtla,778,7,899.7429305912597,1,128.53470437017995,0,0.0,0,0.0
20097,San Andres Solaga,1779,2,112.42270938729624,0,0.0,1,56.21135469364812,0,0.0
30140,San Andres Tenejapan,3097,11,355.1824346141427,5,161.44656118824668,3,96.86793671294801,0,0.0
20098,San Andres Teotilalpam,4590,0,0.0,0,0.0,0,0.0,0,0.0
20099,San Andres Tepetlapa,525,3,571.4285714285714,0,0.0,1,190.47619047619048,0,0.0
30141,San Andres Tuxtla,173149,1154,666.47800449324,346,199.82789389485356,203,117.24006491518867,12,6.930447187104749
20100,San Andres Yaa,462,0,0.0,0,0.0,0,0.0,0,0.0
20101,San Andres Zabache,735,0,0.0,0,0.0,0,0.0,0,0.0
20102,San Andres Zautla,4838,87,1798.263745349318,6,124.01818933443572,9,186.02728400165358,1,20.669698222405952
20103,San Antonino Castillo Velasco,6330,115,1816.7456556082147,6,94.7867298578199,21,331.7535545023697,0,0.0
20105,San Antonino Monte Verde,7456,3,40.23605150214592,0,0.0,0,0.0,0,0.0
20104,San Antonino el Alto,2788,4,143.47202295552367,0,0.0,0,0.0,0,0.0
24026,San Antonio,9765,35,358.42293906810033,4,40.9626216077829,3,30.721966205837173,0,0.0
20106,San Antonio Acutla,269,0,0.0,0,0.0,0,0.0,0,0.0
21120,San Antonio Cañada,5871,15,255.49310168625448,1,17.032873445750297,2,34.065746891500595,0,0.0
20108,San Antonio Huitepec,4563,12,262.98487836949374,0,0.0,0,0.0,0,0.0
20109,San Antonio Nanahuatipam,1279,4,312.7443315089914,1,78.18608287724786,1,78.18608287724786,0,0.0
20110,San Antonio Sinicahua,1631,0,0.0,0,0.0,0,0.0,0,0.0
20111,San Antonio Tepetlapa,4460,5,112.10762331838565,1,22.42152466367713,0,0.0,0,0.0
20107,San Antonio de la Cal,25602,761,2972.4240293727053,71,277.3220842121709,55,214.826966643231,1,3.9059448480587453
15073,San Antonio la Isla,31682,363,1145.7609999368726,53,167.28741872356542,67,211.4765481977148,1,3.156366391010668
20112,San Baltazar Chichicapam,2610,30,1149.4252873563219,1,38.31417624521073,2,76.62835249042146,0,0.0
20113,San Baltazar Loxicha,3072,3,97.65625,1,32.55208333333333,0,0.0,0,0.0
20114,San Baltazar Yatzachi el Bajo,678,0,0.0,0,0.0,0,0.0,0,0.0
20115,San Bartolo Coyotepec,10186,369,3622.619281366581,28,274.88709994109564,19,186.5305321028863,1,9.8173964264677
20121,San Bartolo Soyaltepec,674,1,148.3679525222552,0,0.0,0,0.0,0,0.0
13053,San Bartolo Tutotepec,20082,133,662.2846330046808,31,154.36709491086546,6,29.877502240812667,0,0.0
20122,San Bartolo Yautepec,678,0,0.0,0,0.0,0,0.0,0,0.0
20116,San Bartolome Ayautla,4660,2,42.918454935622314,0,0.0,0,0.0,0,0.0
20117,San Bartolome Loxicha,2423,3,123.81345439537762,0,0.0,0,0.0,0,0.0
20118,San Bartolome Quialana,2541,10,393.5458480913027,0,0.0,0,0.0,0,0.0
20119,San Bartolome Yucuañe,391,0,0.0,0,0.0,0,0.0,0,0.0
20120,San Bartolome Zoogocho,316,0,0.0,0,0.0,0,0.0,0,0.0
10025,San Bernardo,3459,14,404.74125469788953,0,0.0,1,28.91008962127783,0,0.0
20123,San Bernardo Mixtepec,2790,9,322.5806451612903,2,71.68458781362007,1,35.842293906810035,0,0.0
18012,San Blas,48024,347,722.5553889721806,184,383.1417624521073,58,120.77294685990337,10,20.822921872397135
20124,San Blas Atempa,18929,102,538.8557240213429,33,174.33567541866975,21,110.94088435733529,0,0.0
5031,San Buenaventura,25820,413,1599.5352439969017,65,251.7428350116189,46,178.15646785437647,2,7.745933384972888
28034,San Carlos,9433,60,636.064878617619,8,84.8086504823492,3,31.80324393088095,0,0.0
20125,San Carlos Yautepec,12562,21,167.17083266995704,2,15.92103168285305,1,7.960515841426525,0,0.0
24027,San Ciro de Acosta,10793,120,1111.831742796257,36,333.54952283887707,14,129.71370332622996,0,0.0
20126,San Cristobal Amatlan,5419,6,110.72153533862337,1,18.453589223103894,0,0.0,0,0.0
20127,San Cristobal Amoltepec,1147,1,87.1839581517001,0,0.0,0,0.0,0,0.0
20128,San Cristobal Lachirioag,1300,0,0.0,0,0.0,0,0.0,0,0.0
20129,San Cristobal Suchixtlahuaca,375,1,266.6666666666667,0,0.0,0,0.0,0,0.0
14071,San Cristobal de la Barranca,3155,12,380.3486529318542,4,126.78288431061807,1,31.695721077654518,0,0.0
7078,San Cristobal de las Casas,231345,688,297.391341935205,67,28.96107545008537,60,25.935291447837646,4,1.7290194298558428
29049,San Damian Texoloc,6022,57,946.5293922284955,5,83.02889405513119,6,99.63467286615742,0,0.0
14072,San Diego de Alejandria,7699,84,1091.0507858163398,1,12.988699831146901,11,142.87569814261593,1,12.988699831146901
11029,San Diego de la Union,41588,1021,2455.0351062806576,58,139.46330672309318,39,93.77705107242474,1,2.404539771087814
21121,San Diego la Mesa Tochimiltzingo,1267,4,315.70639305445934,0,0.0,2,157.85319652722967,0,0.0
10026,San Dimas,20114,158,785.5225216267277,31,154.12150740777568,16,79.54658446852937,3,14.914984587849258
20131,San Dionisio Ocotepec,11119,34,305.78289414515694,3,26.980843601043258,3,26.980843601043258,1,8.993614533681086
20132,San Dionisio Ocotlan,1200,41,3416.6666666666665,10,833.3333333333334,0,0.0,0,0.0
20130,San Dionisio del Mar,5370,11,204.84171322160148,5,93.10986964618249,1,18.6219739292365,0,0.0
20133,San Esteban Atatlahuca,3894,15,385.2080123266564,1,25.680534155110426,2,51.36106831022085,0,0.0
11030,San Felipe,118417,2178,1839.2629436651832,113,95.4254878944746,97,81.91391438729237,1,0.8444733441988903
31065,San Felipe,2072,118,5694.980694980694,5,241.3127413127413,4,193.05019305019306,0,0.0
20134,San Felipe Jalapa de Diaz,29048,40,137.70311209033324,8,27.54062241806665,6,20.655466813549985,1,3.4425778022583313
13046,San Felipe Orizatlan,41749,87,208.38822486766148,12,28.743203430022277,23,55.0911399075427,0,0.0
20135,San Felipe Tejalapam,8185,110,1343.9218081857055,5,61.087354917532075,5,61.087354917532075,0,0.0
21122,San Felipe Teotlalcingo,11025,58,526.0770975056689,3,27.210884353741495,17,154.19501133786846,0,0.0
21123,San Felipe Tepatlan,4143,7,168.9596910451364,2,48.274197441467535,4,96.54839488293507,1,24.137098720733768
20136,San Felipe Usila,12029,11,91.44567295702053,0,0.0,1,8.313242996092775,0,0.0
26053,San Felipe de Jesus,449,6,1336.30289532294,1,222.71714922048997,1,222.71714922048997,0,0.0
15074,San Felipe del Progreso,139213,598,429.5575844209951,58,41.66277574651792,91,65.36745849884709,0,0.0
28035,San Fernando,59215,841,1420.248247910158,129,217.8502068732585,40,67.55045174364604,3,5.066283880773453
7079,San Fernando,42939,60,139.73310976035773,17,39.59104776543469,5,11.644425813363142,0,0.0
20137,San Francisco Cahuacua,3509,7,199.48703334283272,1,28.498147620404676,0,0.0,0,0.0
20138,San Francisco Cajonos,446,1,224.2152466367713,0,0.0,0,0.0,0,0.0
20139,San Francisco Chapulapa,2140,4,186.9158878504673,0,0.0,1,46.728971962616825,0,0.0
20140,San Francisco Chindua,841,2,237.81212841854932,0,0.0,1,118.90606420927466,0,0.0
20142,San Francisco Huehuetlan,1110,0,0.0,0,0.0,0,0.0,0,0.0
20143,San Francisco Ixhuatan,9296,31,333.47676419965575,5,53.78657487091222,7,75.30120481927712,0,0.0
20144,San Francisco Jaltepetongo,1024,2,195.3125,0,0.0,1,97.65625,0,0.0
20145,San Francisco Lachigolo,4546,83,1825.780906291245,13,285.9656841179059,5,109.98680158380995,0,0.0
20146,San Francisco Logueche,3026,2,66.09385327164573,2,66.09385327164573,0,0.0,0,0.0
20147,San Francisco Nuxaño,387,1,258.3979328165375,0,0.0,0,0.0,0,0.0
20148,San Francisco Ozolotepec,1973,2,101.36847440446022,1,50.68423720223011,0,0.0,0,0.0
20149,San Francisco Sola,1773,8,451.21263395375075,1,56.401579244218844,1,56.401579244218844,0,0.0
20150,San Francisco Telixtlahuaca,13482,177,1312.861593235425,7,51.92107995846313,22,163.1805370123127,0,0.0
20151,San Francisco Teopan,345,0,0.0,0,0.0,0,0.0,0,0.0
29050,San Francisco Tetlanohcan,11502,131,1138.9323595896365,12,104.32968179447052,20,173.8828029907842,0,0.0
20152,San Francisco Tlapancingo,2357,3,127.28044123886295,1,42.42681374628765,1,42.42681374628765,1,42.42681374628765
8057,San Francisco de Borja,2445,10,408.997955010225,0,0.0,0,0.0,0,0.0
8058,San Francisco de Conchos,2830,16,565.3710247349823,1,35.33568904593639,7,247.34982332155477,0,0.0
1011,San Francisco de los Romo,51568,274,531.3372634191747,19,36.8445547626435,25,48.479677319267765,2,3.878374185541421
20141,San Francisco del Mar,8091,4,49.43764676801385,2,24.718823384006924,2,24.718823384006924,0,0.0
8059,San Francisco del Oro,5502,47,854.2348237004725,4,72.70083605961469,14,254.4529262086514,1,18.175209014903672
11031,San Francisco del Rincon,125904,2842,2257.2753844198755,109,86.57389757275385,307,243.83657389757275,0,0.0
14113,San Gabriel,17376,46,264.7329650092081,6,34.53038674033149,9,51.795580110497234,2,11.51012891344383
21124,San Gabriel Chilac,16701,32,191.60529309622177,3,17.96299622777079,8,47.90132327405544,1,5.98766540925693
20153,San Gabriel Mixtepec,5087,20,393.15903282877923,13,255.5533713387065,2,39.315903282877926,0,0.0
21125,San Gregorio Atzompa,9608,84,874.2714404662781,7,72.85595337218984,13,135.30391340549542,0,0.0
25016,San Ignacio,22273,286,1284.0659093970278,219,983.2532662865352,24,107.7537826067436,5,22.448704709738248
14125,San Ignacio Cerro Gordo,20202,43,212.85021285021287,25,123.75012375012375,6,29.7000297000297,1,4.95000495000495
26072,San Ignacio Rio Muerto,15677,235,1499.011290425464,44,280.66594373923584,34,216.87822925304587,3,19.136314345856988
20154,San Ildefonso Amatlan,2575,4,155.33980582524273,0,0.0,1,38.834951456310684,0,0.0
20155,San Ildefonso Sola,1007,0,0.0,0,0.0,0,0.0,0,0.0
20156,San Ildefonso Villa Alta,3537,12,339.27056827820184,7,197.90783149561776,3,84.81764206955046,0,0.0
20157,San Jacinto Amilpas,18293,733,4006.9972120483244,72,393.59317771825283,39,213.19630459738698,2,10.933143825507024
20158,San Jacinto Tlacotepec,2260,8,353.98230088495575,0,0.0,0,0.0,0,0.0
26054,San Javier,679,7,1030.9278350515465,1,147.27540500736376,0,0.0,0,0.0
20159,San Jeronimo Coatlan,5501,7,127.24959098345755,2,36.35702599527358,1,18.17851299763679,0,0.0
20160,San Jeronimo Silacayoapilla,1414,10,707.2135785007072,2,141.44271570014143,2,141.44271570014143,0,0.0
20161,San Jeronimo Sosola,2688,12,446.4285714285714,0,0.0,3,111.60714285714285,0,0.0
20162,San Jeronimo Taviche,2002,4,199.8001998001998,0,0.0,0,0.0,0,0.0
20163,San Jeronimo Tecoatl,1669,7,419.4128220491312,0,0.0,2,119.83223487118035,0,0.0
21126,San Jeronimo Tecuanipan,6639,29,436.8127730079831,3,45.187528242205154,9,135.56258472661546,1,15.062509414068384
20550,San Jeronimo Tlacochahuaya,5745,94,1636.205395996519,5,87.03220191470844,12,208.87728459530027,0,0.0
21127,San Jeronimo Xayacatlan,3675,14,380.95238095238096,0,0.0,2,54.42176870748299,0,0.0
29051,San Jeronimo Zacualpan,4107,74,1801.8018018018017,3,73.04601899196494,16,389.57876795714634,0,0.0
22015,San Joaquin,10323,135,1307.7593722755012,11,106.5581710743001,5,48.43553230650005,1,9.68710646130001
20164,San Jorge Nuchita,2937,17,578.8219271365339,1,34.04834865509022,1,34.04834865509022,0,0.0
20165,San Jose Ayuquila,1594,6,376.41154328732745,0,0.0,1,62.73525721455457,0,0.0
21128,San Jose Chiapa,9309,75,805.6719303899453,5,53.71146202599635,14,150.39209367278977,0,0.0
20166,San Jose Chiltepec,12573,61,485.16662689891035,2,15.90710252127575,7,55.674858824465126,0,0.0
20168,San Jose Estancia Grande,1092,2,183.15018315018315,0,0.0,1,91.57509157509158,0,0.0
20169,San Jose Independencia,3825,1,26.143790849673206,0,0.0,0,0.0,0,0.0
11032,San Jose Iturbide,83562,1214,1452.8134798113977,167,199.85160718987098,117,140.01579665398148,1,1.1967162107177904
20170,San Jose Lachiguiri,3620,1,27.624309392265197,0,0.0,1,27.624309392265197,0,0.0
21129,San Jose Miahuatlan,14148,34,240.31665253039296,1,7.068136839129205,17,120.15832626519648,0,0.0
29052,San Jose Teacalco,6421,52,809.8427036287184,3,46.72169444011836,12,186.88677776047345,0,0.0
20171,San Jose Tenango,18952,14,73.87083157450401,2,10.552975939214859,2,10.552975939214859,0,0.0
1008,San Jose de Gracia,9661,122,1262.8092329986544,2,20.701790704895974,7,72.4562674671359,0,0.0
20167,San Jose del Peñasco,2205,3,136.05442176870747,2,90.702947845805,0,0.0,0,0.0
20072,San Jose del Progreso,7071,135,1909.2066185829444,16,226.2763399802008,5,70.71135624381276,0,0.0
15124,San Jose del Rincon,98957,324,327.41493780126723,51,51.53753650575503,37,37.38997746495953,0,0.0
20172,San Juan Achiutla,417,2,479.6163069544364,0,0.0,0,0.0,0,0.0
21130,San Juan Atenco,3545,19,535.9661495063469,1,28.208744710860366,4,112.83497884344146,0,0.0
20173,San Juan Atepec,1540,12,779.2207792207793,6,389.61038961038963,1,64.93506493506493,0,0.0
21131,San Juan Atzompa,939,4,425.98509052183175,0,0.0,0,0.0,0,0.0
20175,San Juan Bautista Atatlahuca,1652,8,484.26150121065376,0,0.0,4,242.13075060532688,0,0.0
20176,San Juan Bautista Coixtlahuaca,2758,22,797.6794778825235,2,72.51631617113851,1,36.25815808556926,0,0.0
20177,San Juan Bautista Cuicatlan,10341,194,1876.0274634948264,114,1102.4078909196403,6,58.021467943138965,0,0.0
20178,San Juan Bautista Guelache,7863,131,1666.030777057103,7,89.02454533892916,6,76.30675314765357,0,0.0
20179,San Juan Bautista Jayacatlan,1550,2,129.03225806451613,0,0.0,0,0.0,0,0.0
20180,San Juan Bautista Lo de Soto,2653,5,188.46588767433096,2,75.38635506973237,2,75.38635506973237,1,37.69317753486619
20181,San Juan Bautista Suchitepec,458,0,0.0,0,0.0,0,0.0,0,0.0
20183,San Juan Bautista Tlachichilco,1440,8,555.5555555555555,0,0.0,0,0.0,0,0.0
20182,San Juan Bautista Tlacoatzintepec,2248,1,44.48398576512455,0,0.0,0,0.0,0,0.0
20184,San Juan Bautista Tuxtepec,170588,2999,1758.0369076371142,705,413.27643210542357,275,161.2071189063709,16,9.379323281825217
20559,San Juan Bautista Valle Nacional,23370,75,320.9242618741977,10,42.78990158322636,5,21.39495079161318,0,0.0
20185,San Juan Cacahuatepec,9264,45,485.75129533678756,4,43.177892918825556,7,75.56131260794474,0,0.0
7112,San Juan Cancuc,37811,4,10.578932056808865,1,2.6447330142022163,0,0.0,0,0.0
20191,San Juan Chicomezuchil,344,0,0.0,0,0.0,0,0.0,0,0.0
20192,San Juan Chilateca,1585,18,1135.6466876971608,3,189.27444794952683,4,252.3659305993691,0,0.0
20186,San Juan Cieneguilla,598,0,0.0,0,0.0,0,0.0,0,0.0
20187,San Juan Coatzospam,2176,1,45.955882352941174,0,0.0,1,45.955882352941174,0,0.0
20188,San Juan Colorado,10329,12,116.17775196049956,1,9.68147933004163,3,29.04443799012489,0,0.0
20189,San Juan Comaltepec,2937,3,102.14504596527068,0,0.0,0,0.0,0,0.0
20190,San Juan Cotzocon,24519,48,195.76654839104367,16,65.25551613034789,6,24.47081854888046,2,8.156939516293486
20195,San Juan Diuxi,1111,1,90.00900090009,0,0.0,0,0.0,0,0.0
30142,San Juan Evangelista,35607,23,64.59404049765496,3,8.425309630128906,9,25.275928890386723,0,0.0
20196,San Juan Evangelista Analco,435,0,0.0,0,0.0,0,0.0,0,0.0
20197,San Juan Guelavia,3405,16,469.8972099853157,0,0.0,2,58.737151248164466,0,0.0
20198,San Juan Guichicovi,30815,40,129.8069122180756,12,38.94207366542268,6,19.47103683271134,3,9.73551841635567
29053,San Juan Huactzinco,8053,91,1130.0136595057743,6,74.50639513224884,11,136.59505774245622,0,0.0
20199,San Juan Ihualtepec,642,1,155.76323987538942,1,155.76323987538942,0,0.0,0,0.0
20200,San Juan Juquila Mixes,3973,2,50.339793606846214,0,0.0,0,0.0,0,0.0
