cve_ent,municipality,pct_pop_obesity,pct_pop_hypertension,pct_pop_diabetes
20244,San Martín Toxpalan,25.855411529839916,15.827909784098546,7.97848013118955
20245,San Martín Zacatepec,24.75819983123191,19.06292214134579,9.939522847679799
20246,San Mateo Cajonos,6.054170141802299,19.60869889568763,10.660520823047701
20247,Capulálpam de Méndez,22.42425821857507,21.10742044509072,7.738181467478913
20248,San Mateo del Mar,32.32937792585333,12.78336397145592,8.87453216618776
20249,San Mateo Yoloxochitlán,28.30314003525334,13.325531101908288,8.528045666754146
20250,San Mateo Etlatongo,31.129132288081628,18.80184894627749,9.151053571165757
20251,San Mateo Nejápam,18.316070354782873,15.608519573276912,8.560416824666207
20252,San Mateo Peñasco,13.121325326463209,17.763945453691417,9.795051343733133
20253,San Mateo Piñas,29.6050411095275,19.496920612055522,11.244357470267738
20254,San Mateo Río Hondo,20.40211721262886,14.966945118491493,9.567191781633726
20255,San Mateo Sindihui,14.266812755263716,16.899115859074545,9.655373286490672
20256,San Mateo Tlapiltepec,22.057494136939187,23.138944850692873,10.413547867865624
20257,San Melchor Betaza,17.385399736877506,19.766470759975746,11.548954361242343
20258,San Miguel Achiutla,13.58212857275177,25.531098409206262,11.314966327356494
20259,San Miguel Ahuehuetitlán,13.290270329260636,18.12789310694366,9.34281530424396
20260,San Miguel Aloápam,24.973801314162845,17.586728543539916,9.498717838642957
20261,San Miguel Amatitlán,17.405983219498573,15.636451793547677,7.730842250604399
20262,San Miguel Amatlán,25.152876360593545,19.79746274302042,9.675491084536397
20263,San Miguel Coatlán,23.971482581788468,12.44525320608864,8.078280494326505
20264,San Miguel Chicahua,5.027718205657368,19.28376131122427,9.02149960502104
20265,San Miguel Chimalapa,29.38439249907827,18.480354485361257,9.513631137222166
20266,San Miguel del Puerto,26.12233355043673,14.954023533348435,9.427787488083704
20267,San Miguel del Río,28.515169844829273,22.322524675948543,11.904371142246562
20268,San Miguel Ejutla,30.77260206412315,17.420480723374535,8.533646452469275
20269,San Miguel el Grande,22.628634307070246,25.21675939300107,8.03420240236354
20270,San Miguel Huautla,14.514941301015268,19.906475789353514,9.501212170418311
20271,San Miguel Mixtepec,22.208085811509697,13.463263561920678,7.833124017071378
20272,San Miguel Panixtlahuaca,24.806394221433948,14.461881024697416,7.2685705389070385
20273,San Miguel Peras,18.978489721406337,12.038870061720553,7.592723822646218
20274,San Miguel Piedras,17.87117191295809,16.978423329522315,9.080964405573873
20275,San Miguel Quetzaltepec,27.2180934025924,15.388044563755868,11.172685889628044
20276,San Miguel Santa Flor,22.97663317559942,17.46745074547843,12.619397573241725
20277,Villa Sola de Vega,29.16441519218414,15.204409297199563,10.927623494786365
20278,San Miguel Soyaltepec,30.04061467233014,16.28667917806981,11.788630297862815
20279,San Miguel Suchixtepec,22.32561145981962,15.61536288619183,9.272015394535213
20280,Villa Talea de Castro,21.437893394272233,21.658353089666353,10.420441341897218
20281,San Miguel Tecomatlán,39.48221189240216,27.212702814389456,12.422250360759458
20282,San Miguel Tenango,34.750561489021415,16.621501693248625,9.826527385148466
20283,San Miguel Tequixtepec,30.096960352597602,17.35514538611312,10.059826128397658
20284,San Miguel Tilquiápam,19.117604285545234,14.700830699438901,9.81338304101295
20285,San Miguel Tlacamama,34.13994686972212,14.729135426291023,8.033348228102522
20286,San Miguel Tlacotepec,22.428636625218214,21.709400307618356,10.956297347937447
20287,San Miguel Tulancingo,0.0,29.007372654378994,12.875840622863388
20288,San Miguel Yotao,18.742631084854942,12.342779440805902,8.560425865248634
20289,San Nicolás,15.040234314145998,20.166385204472174,10.704715930793101
20290,San Nicolás Hidalgo,17.23098879381531,20.669553625713842,8.469135561498323
20291,San Pablo Coatlán,21.175461316541654,15.366502103102386,8.209979402910403
20292,San Pablo Cuatro Venados,21.46738747807855,14.558910524087079,7.1343037497165245
20293,San Pablo Etla,35.59448716837279,18.50964727580278,7.2292720623451245
20294,San Pablo Huitzo,32.773127606954276,21.551726545109087,9.672553203801867
20295,San Pablo Huixtepec,38.665244676498375,21.166859091530156,12.693453753594508
20296,San Pablo Macuiltianguis,22.877162130748786,23.376792710808356,11.310907700365396
20297,San Pablo Tijaltepec,10.120334904501957,12.958833519475977,7.2987841952173795
20298,San Pablo Villa de Mitla,33.51205778560009,15.575438811409189,10.861047503739561
20299,San Pablo Yaganiza,12.719119339630705,16.676202847991597,9.798255803406953
20300,San Pedro Amuzgos,25.357466516217492,15.68502478869886,8.38408360317417
20301,San Pedro Apóstol,22.279374458098484,24.006992399660568,10.552395220277251
20302,San Pedro Atoyac,18.00499106586991,12.730145431003772,7.4949733859177705
20303,San Pedro Cajonos,11.135526225653333,20.623976549300757,10.455262886505265
20304,San Pedro Coxcaltepec Cántaros,16.318941310174914,22.192003213886203,11.54623612835739
20305,San Pedro Comitancillo,34.30807309377501,23.384919992355876,8.603031688462254
20306,San Pedro el Alto,24.155311164211604,11.408070248670075,8.567895624136197
20307,San Pedro Huamelula,37.40984757697147,17.971726550339266,11.181136031604433
20308,San Pedro Huilotepec,40.6700681609468,13.776801972687517,9.054886847975698
20309,San Pedro Ixcatlán,24.64894933120321,13.283165364059373,10.506500006878337
20310,San Pedro Ixtlahuaca,36.60128945932753,14.322325231753506,8.692331192421754
20311,San Pedro Jaltepetongo,21.15756060140538,24.188043917128695,11.647185757863891
20312,San Pedro Jicayán,28.203269451225676,15.603194935568284,10.43495085787599
20313,San Pedro Jocotipac,11.591970543851055,22.933570492268174,12.472972577661308
20314,San Pedro Juchatengo,15.450777726409854,18.175445846433888,9.625889379889134
20315,San Pedro Mártir,18.53597188243325,17.95823676831347,10.40786817079102
20316,San Pedro Mártir Quiechapa,13.19722363922398,19.91879501013119,9.44307967541955
20317,San Pedro Mártir Yucuxaco,17.837274195539514,21.199198982961455,9.532023891987443
20318,San Pedro Mixtepec,37.05991731941561,13.926083802246342,9.428762301826106
20319,San Pedro Mixtepec,12.168174123689678,17.144420022316783,9.300738042045328
20320,San Pedro Molinos,12.129796608338243,23.30013114285764,10.521406547896921
20321,San Pedro Nopala,19.451999708266033,21.46763970313512,9.239617535967074
20322,San Pedro Ocopetatillo,13.362644945071937,18.918599775020304,10.582736908921138
20323,San Pedro Ocotepec,23.605199879659224,14.761862441733976,7.896875954788826
20324,San Pedro Pochutla,35.4226888166885,14.21281874346381,9.239977977388309
20325,San Pedro Quiatoni,34.21851697499728,12.829795726743116,10.517617547010131
20326,San Pedro Sochiápam,19.265406978565196,13.724187456758077,7.922072258198627
20327,San Pedro Tapanatepec,38.35329676897592,17.333389808874287,12.050348408303
20328,San Pedro Taviche,19.66800942509814,10.344403858033457,7.892648797677128
20329,San Pedro Teozacoalco,18.168987420432522,19.416443013758585,9.541317717972035
20330,San Pedro Teutila,23.159587427665958,15.65442511271534,8.939241591153516
20331,San Pedro Tidaá,13.545319371869674,25.283195487125774,11.884136093252314
20332,San Pedro Topiltepec,20.683146386887074,26.235456221697927,12.336938121740186
20333,San Pedro Totolápam,28.775827536591514,19.41049908723806,10.468858258900896
20334,Villa de Tututepec,32.74788959141791,15.161240232461852,10.27750281275905
20335,San Pedro Yaneri,19.86895142155435,14.466285528132826,8.967350083555292
20336,San Pedro Yólox,23.267122282066424,16.550249206964065,10.67775550813878
20337,San Pedro y San Pablo Ayutla,16.882892519746157,18.645688888907717,10.981545616353875
20338,Villa de Etla,38.17007253331713,17.936833227126716,9.772371743307945
20339,San Pedro y San Pablo Teposcolula,27.71729625328773,20.969658032387944,8.709953992910194
20340,San Pedro y San Pablo Tequixtepec,13.897797177680902,26.970747885871894,12.11493813088292
20341,San Pedro Yucunama,25.764528753767614,24.537533924903745,9.56943497711626
20342,San Raymundo Jalpan,30.445853057437578,19.806053787854253,7.250418460228602
20343,San Sebastián Abasolo,32.20493957127996,17.871800884056288,10.546191255160767
20344,San Sebastián Coatlán,21.663939467598425,14.60066293664283,8.641402972017422
20345,San Sebastián Ixcapa,30.0645820713074,18.2505765635457,9.275460424900468
20346,San Sebastián Nicananduta,9.260251823667238,19.901122375506024,10.915395035159847
20347,San Sebastián Río Hondo,26.84648027762061,12.902872248767311,8.684203001308665
20348,San Sebastián Tecomaxtlahuaca,24.79891006124513,18.860405494534458,10.859130845267716
20349,San Sebastián Teitipac,23.53489902007835,21.188323538998244,9.901717251458741
20350,San Sebastián Tutla,32.53148630319442,18.588975055987717,7.745686976059307
20351,San Simón Almolongas,18.6109837318037,18.839412922630157,10.44651575345471
20352,San Simón Zahuatlán,30.74229800399103,11.157110010867918,6.31373826863192
20353,Santa Ana,22.787964643524905,16.426161848438234,8.174872131009291
20354,Santa Ana Ateixtlahuaca,12.83391571962742,19.73643933323714,10.377363655781572
20355,Santa Ana Cuauhtémoc,24.28983564760886,19.727505845124412,11.207081972439054
20356,Santa Ana del Valle,31.302103247967,19.878012768916065,11.109686178664667
20357,Santa Ana Tavela,30.63640494931579,25.584976240136378,13.082638217316873
20358,Santa Ana Tlapacoyan,29.856946464250516,24.88007701140605,11.707457214617662
20359,Santa Ana Yareni,12.804397112271648,24.799331717309244,11.318026282785562
20360,Santa Ana Zegache,22.87276704905522,18.197126937069356,9.856653424524533
20361,Santa Catalina Quierí,7.04106363119334,16.618075461362597,10.046417418621608
20362,Santa Catarina Cuixtla,19.5299834909436,23.9796733689308,11.405682681061213
20363,Santa Catarina Ixtepeji,29.452347357554054,19.093137410188895,9.792982950776594
20364,Santa Catarina Juquila,31.43725320470434,14.059089185226256,9.561649837378148
20365,Santa Catarina Lachatao,25.966067069817495,18.802687481828713,11.191398526403065
20366,Santa Catarina Loxicha,28.11945258595711,13.18085001106808,8.08982524538597
20367,Santa Catarina Mechoacán,35.29487463875379,12.917598214059833,9.359222090280657
20368,Santa Catarina Minas,33.79890293377089,18.647815269141784,9.302712716062128
20369,Santa Catarina Quiané,29.46181044082707,20.753581746580174,10.009041652359839
20370,Santa Catarina Tayata,11.495538573095786,22.986811101128026,9.543889568097937
20371,Santa Catarina Ticuá,8.112636005591401,25.552770800426245,10.887436381299931
20372,Santa Catarina Yosonotú,12.033343108225104,23.30293695812502,11.335057156493683
20373,Santa Catarina Zapoquila,12.164848196695761,23.90765612630819,11.243642917123479
20374,Santa Cruz Acatepec,20.862267258435306,13.627738741124507,7.357859911796434
20375,Santa Cruz Amilpas,33.32607356864914,15.884315826092735,7.236613497258487
20376,Santa Cruz de Bravo,26.395218214621774,25.097645147341183,10.777516273745631
20377,Santa Cruz Itundujia,18.874619640014114,16.093336890815916,9.421418298035961
20378,Santa Cruz Mixtepec,23.919376150259865,18.088267505389208,8.569740854881724
20379,Santa Cruz Nundaco,12.71129275428551,17.61947198934697,7.9474592111288604
20380,Santa Cruz Papalutla,34.539197605870676,17.712188581929063,10.145244187792887
20381,Santa Cruz Tacache de Mina,24.012855575051322,20.930172887184717,8.669302730859789
20382,Santa Cruz Tacahua,14.077010652843303,18.588797966556022,9.525981820964288
20383,Santa Cruz Tayata,26.1630632092196,19.431420072826324,9.129640849813871
20384,Santa Cruz Xitla,28.422512505275478,15.800767923578947,9.543945227027352
20385,Santa Cruz Xoxocotlán,42.11722014903741,16.41244884516414,7.955661536686189
20386,Santa Cruz Zenzontepec,18.739722259899935,11.656657539066709,7.303680931437355
20387,Santa Gertrudis,30.996497947666818,21.39639055686209,10.086931197766916
20388,Santa Inés del Monte,30.297885601736013,13.076587458136085,7.582489970941652
20389,Santa Inés Yatzeche,6.909157770260293,16.759992480700152,10.56603557075745
20390,Santa Lucía del Camino,38.3863718362813,15.752233751303583,8.797283693706625
20391,Santa Lucía Miahuatlán,26.681044949910532,9.568088289641107,8.36884490209613
20392,Santa Lucía Monteverde,15.406012956673894,16.493084392141935,9.204323337232644
20393,Santa Lucía Ocotlán,20.9842885238182,15.19457174248219,10.55836385005196
20394,Santa María Alotepec,20.582644997639747,20.973374751425368,9.894349530746142
20395,Santa María Apazco,9.753953702289806,25.39484561781248,11.393188662174957
20396,Santa María la Asunción,4.738685229003753,14.876702923186867,10.693718672379143
20397,Heroica Ciudad de Tlaxiaco,30.959515997868092,18.287494001374267,9.219129556816544
20398,Ayoquezco de Aldama,25.036461399978936,21.00833094963427,11.19747816480448
20399,Santa María Atzompa,39.46540820491548,16.438034169935637,7.565826268934141
20400,Santa María Camotlán,11.41465307513186,23.342780811050044,10.76179946588433
20401,Santa María Colotepec,37.865227310274754,12.301613271927799,8.744299956074023
20402,Santa María Cortijo,28.804683647886343,17.398534349671777,7.9378130676472685
20403,Santa María Coyotepec,36.17345605704945,17.306916332356046,7.985402349069638
20404,Santa María Chachoápam,21.218658911428914,22.51972330323444,10.519720320492246
20405,Villa de Chilapa de Díaz,10.633058730883475,20.064165492320356,10.223943426478794
20406,Santa María Chilchotla,25.039361078556606,13.640901454236138,11.576167290456674
20407,Santa María Chimalapa,28.33116719895015,21.241398008449394,23.28286662564765
20408,Santa María del Rosario,30.781327290430323,21.37796124948694,9.617285299225626
20409,Santa María del Tule,34.15529537916846,19.50499012190238,8.86100000239936
20410,Santa María Ecatepec,25.356746755458193,19.593931476259275,8.7388859666574
20411,Santa María Guelacé,28.604869946898276,19.791046674133966,9.65487207946062
20412,Santa María Guienagati,29.675504139430274,14.1667407361008,8.885144117782756
20413,Santa María Huatulco,39.50232388198177,13.179809895325388,8.27757741770151
20414,Santa María Huazolotitlán,37.08201064286267,17.215455397243254,10.441420542854397
20415,Santa María Ipalapa,28.133865465287634,17.951264629252503,8.048288835911839
20416,Santa María Ixcatlán,16.352684518077357,23.166150062747022,12.493858549630986
20417,Santa María Jacatepec,21.96903073295372,19.260480133878715,11.912483867255387
20418,Santa María Jalapa del Marqués,34.0105473569492,18.8335400427017,10.318448787839003
20419,Santa María Jaltianguis,17.18772821616325,24.172043712025708,10.26237916572408
20420,Santa María Lachixío,13.076672674139642,13.4887452258,7.315622229770378
20421,Santa María Mixtequilla,34.2063764270345,17.883048646207836,9.978609978980751
20422,Santa María Nativitas,14.44312433207387,22.821165584730714,10.640147172330854
20423,Santa María Nduayaco,19.864433680744014,25.848581040950386,13.261754724522737
20424,Santa María Ozolotepec,18.57338406467736,12.987638170788955,8.11780743722959
20425,Santa María Pápalo,23.506531637770657,14.488397283479843,9.944897970817237
20426,Santa María Peñoles,18.975075029531094,13.720958125207835,7.822511826568973
20427,Santa María Petapa,18.99650754836245,22.284444827548633,24.79324365490034
20428,Santa María Quiegolani,25.446921324694365,14.445223234898153,7.565463389007357
20429,Santa María Sola,23.73406826449371,19.959186336455566,9.735194752088825
20430,Santa María Tataltepec,17.750314284749464,25.806145934653046,12.96924295042602
20431,Santa María Tecomavaca,18.934725593553598,17.87412909598822,8.585740077312842
20432,Santa María Temaxcalapa,17.932715965580996,20.412768628717835,11.451733422841741
20433,Santa María Temaxcaltepec,14.09874768003904,11.478008430740914,7.557337313910961
20434,Santa María Teopoxco,11.532019787641683,16.126115142124135,8.736553911107961
20435,Santa María Tepantlali,20.57817087750811,14.168664473360963,9.005792822931118
20436,Santa María Texcatitlán,13.93632482585285,19.382784278288135,11.039874905769272
20437,Santa María Tlahuitoltepec,27.249487961722945,17.902795176215736,9.507429528071476
20438,Santa María Tlalixtac,21.872098434458113,13.246827177601673,9.063124787095672
20439,Santa María Tonameca,28.81858896322068,13.062199782014652,9.018853307399946
20440,Santa María Totolapilla,18.174004283778302,22.59207307388907,11.657941645274226
20441,Santa María Xadani,37.10602644115513,13.709582168965722,9.769091196570647
20442,Santa María Yalina,14.895833677867284,23.415346950101906,11.48605951396576
20443,Santa María Yavesía,12.34485274788169,24.230060296076733,10.64271651483673
20444,Santa María Yolotepec,20.63596615180089,21.304065543614982,9.019699985674164
20445,Santa María Yosoyúa,17.557549052361594,15.997765828165425,8.040625804338084
20446,Santa María Yucuhiti,19.49807571346333,17.445932796319177,10.833213363355611
20447,Santa María Zacatepec,21.33936148243288,14.652148823720747,10.259791200187644
20448,Santa María Zaniza,17.454125222913326,9.175186422586934,5.174861544725581
20449,Santa María Zoquitlán,19.695700318037822,18.676257012963973,11.01133225273097
20450,Santiago Amoltepec,16.920603677703088,9.547928177290856,6.674359354618359
20451,Santiago Apoala,11.091745012327312,23.892834341672536,12.850582969094523
20452,Santiago Apóstol,18.630044456883972,18.623903560033078,11.049396413443798
20453,Santiago Astata,31.139538758265132,16.855308432052126,8.925810827016061
20454,Santiago Atitlán,27.63285266965751,15.370636023018939,8.857408367530203
20455,Santiago Ayuquililla,19.70599501321694,15.253431375588812,8.555320360836474
20456,Santiago Cacaloxtepec,22.167428548926058,20.212542234274572,10.659393038794878
20457,Santiago Camotlán,23.6499276590156,14.557588569071761,8.767342906870121
20458,Santiago Comaltepec,17.96888346403277,24.134243942076328,10.97527459426685
20459,Villa de Santiago Chazumba,15.518722551378078,27.957729036868912,10.668472887673449
20460,Santiago Choápam,18.887277361234283,15.255121598305385,9.022814273341147
20461,Santiago del Río,17.67064046880588,28.233257704731905,13.550273181166643
20462,Santiago Huajolotitlán,16.444833142358902,19.961742395247686,9.460794810756019
20463,Santiago Huauclilla,20.094631640498395,27.46886229365947,12.500411591997194
20464,Santiago Ihuitlán Plumas,13.723541561048657,26.512546408461642,11.382890659143097
20465,Santiago Ixcuintepec,20.657962234411904,12.676615389830735,8.151639581518257
20466,Santiago Ixtayutla,18.549810127621576,10.060326788127448,7.486054648019367
20467,Santiago Jamiltepec,32.21554159437011,15.734964502597965,12.001902937374659
20468,Santiago Jocotepec,21.42676341885206,16.433502837382292,8.411032151358361
20469,Santiago Juxtlahuaca,23.716422688108956,15.904993479959955,9.919139642253972
20470,Santiago Lachiguiri,26.396307285316116,15.622771909682012,10.755115875425203
20471,Santiago Lalopa,26.882036596141745,18.879930690680062,8.276993361714892
20472,Santiago Laollaga,38.04755412286476,22.559618354295566,9.810633535677114
20473,Santiago Laxopa,14.190863267533906,19.943301900072967,9.396025400309187
20474,Santiago Llano Grande,25.19934257459746,18.901146883502722,9.539606066618836
20475,Santiago Matatlán,33.94614817445344,16.285029792542286,12.987491247058726
20476,Santiago Miltepec,17.364847971417806,21.73132056825993,10.191472709076203
20477,Santiago Minas,26.69419757913767,17.133225685847737,9.73715562685379
20478,Santiago Nacaltepec,18.25723991461245,26.26835212178907,12.106369980114515
20479,Santiago Nejapilla,39.96186278168577,26.927331444630685,14.386098121342174
20480,Santiago Nundiche,17.648469862806294,21.75213255236083,10.9859016547802
20481,Santiago Nuyoó,15.817351736924786,19.433413350772742,10.872489361644169
20482,Santiago Pinotepa Nacional,36.00793261322762,15.105936969308406,10.079726801754932
20483,Santiago Suchilquitongo,36.094565635254675,16.68915195510407,8.995144673804168
20484,Santiago Tamazola,19.51577369942746,18.85934385197149,8.730691372816722
20485,Santiago Tapextla,26.601466785757573,17.51931314769571,7.758159457110608
20486,Villa Tejúpam de la Unión,27.79460163714706,17.784443696936016,9.48096386102863
20487,Santiago Tenango,37.36412226059222,18.314599770296336,8.443664549200973
20488,Santiago Tepetlapa,31.402093124069587,25.174333952218763,13.46455388373196
20489,Santiago Tetepec,24.222774122887277,14.77257938314469,8.36639457108195
20490,Santiago Texcalcingo,18.252364115009552,13.577808164635044,8.066039794053195
20491,Santiago Textitlán,19.490411462674025,14.477292242457805,5.537188154591327
20492,Santiago Tilantongo,13.28703823702782,21.75830571085824,10.33804345400646
20493,Santiago Tillo,26.83282081194293,22.629904740878885,10.794890792597915
20494,Santiago Tlazoyaltepec,9.720744391966871,16.913629725825057,8.213652942357273
20495,Santiago Xanica,22.77096662593257,12.068660825017641,7.970888650547375
20496,Santiago Xiacuí,19.142451704619432,20.84842819362061,9.046497108875172
20497,Santiago Yaitepec,12.780994692193618,9.99207355791433,8.319858050567781
20498,Santiago Yaveo,32.64881471221571,15.688959495502965,9.720790285344412
20499,Santiago Yolomécatl,28.67235084310661,20.904378893246626,8.559095587390702
20500,Santiago Yosondúa,19.603281226978172,18.87572576649706,9.707130807324122
20501,Santiago Yucuyachi,15.987811526797252,26.185336836575573,11.647228570362046
20502,Santiago Zacatepec,30.77583192629846,15.974938284654472,9.79350055175293
20503,Santiago Zoochila,14.750881546202542,21.41581333334409,11.471725029480137
20504,Nuevo Zoquiápam,15.652317814323723,17.92925260712289,7.80523504150796
20505,Santo Domingo Ingenio,38.97172197738424,21.921436672987088,11.91636262762611
20506,Santo Domingo Albarradas,20.040195016329392,21.919515269197966,11.005661520557005
20507,Santo Domingo Armenta,27.517057424178837,18.442511956991797,8.472511319093773
20508,Santo Domingo Chihuitán,39.07215644420293,24.38058131123632,10.570137416898756
20509,Santo Domingo de Morelos,18.280122483880415,11.445851973429887,7.62258451650627
20510,Santo Domingo Ixcatlán,15.918488880236229,18.639646777603044,9.898526080781238
20511,Santo Domingo Nuxaá,22.64135768295466,17.633634142538842,7.4843089965199345
20512,Santo Domingo Ozolotepec,14.670252860211438,16.197349930760762,8.192027879783375
20513,Santo Domingo Petapa,31.22103294028523,16.342302937152883,10.566919943223144
20514,Santo Domingo Roayaga,17.559455129031615,13.566575407323912,8.42389459483153
20515,Santo Domingo Tehuantepec,34.727994473392314,19.85827542907912,11.919777261808356
20516,Santo Domingo Teojomulco,23.648288872418544,15.36368409959236,7.9577411788355095
20517,Santo Domingo Tepuxtepec,17.950488003815,15.196779965777795,9.43512297612396
20518,Santo Domingo Tlatayápam,24.67282402200154,28.68754186987375,11.647889755161058
20519,Santo Domingo Tomaltepec,34.20098597953972,17.122912392882977,10.039652454228326
20520,Santo Domingo Tonalá,28.712513172257943,19.323687566813945,10.382144918435369
20521,Santo Domingo Tonaltepec,7.273918475277956,23.233882210429393,11.695823823840112
20522,Santo Domingo Xagacía,13.104542037739433,19.027956434271527,10.03851670136471
20523,Santo Domingo Yanhuitlán,25.119313684549958,21.437183282397914,10.019738855959428
20524,Santo Domingo Yodohino,17.55246372125841,25.61465275262558,12.950336871943149
20525,Santo Domingo Zanatepec,38.40211069251259,19.20289664458643,12.38886103905489
20526,Santos Reyes Nopala,28.962051007702062,14.152107476588068,8.824597290467283
20527,Santos Reyes Pápalo,19.79729205038122,12.294936207943797,7.651028822785932
20528,Santos Reyes Tepejillo,11.391886882039241,22.5956773296944,13.042164531041095
20529,Santos Reyes Yucuná,27.059924448281546,10.2042632091057,5.7262009016468705
20530,Santo Tomás Jalieza,27.179007763990192,14.894000146868022,8.166884725648723
20531,Santo Tomás Mazaltepec,29.294539022672843,17.94454935599429,8.588513914030944
20532,Santo Tomás Ocotepec,11.857430866277516,18.903609473191764,9.064251985248207
20533,Santo Tomás Tamazulapan,30.76964321601963,16.909862960320584,8.935208706608899
20534,San Vicente Coatlán,12.31253484450428,13.900651566682841,8.36817801948157
20535,San Vicente Lachixío,13.072339135218266,13.149284528056764,7.341299287997725
20536,San Vicente Nuñú,22.559046393199793,23.948566086023593,12.445688556032927
20537,Silacayoápam,24.80028472826475,24.228589177248722,11.693539442313316
20538,Sitio de Xitlapehua,21.000295622292608,17.898555507947037,9.055873213707576
20539,Soledad Etla,38.73873143437644,17.1282354992677,8.621553676413953
20540,Villa de Tamazulápam del Progreso,29.9418636035432,18.130009142073845,8.88585486399959
20541,Tanetze de Zaragoza,25.877269886795894,21.280247135105583,11.24821667177734
20542,Taniche,28.97805426767851,19.685498917445926,11.178145596568163
20543,Tataltepec de Valdés,25.968001027427462,11.395339559250612,8.064438101723395
20544,Teococuilco de Marcos Pérez,16.785499865777105,23.4113928132331,11.294960645457461
20545,Teotitlán de Flores Magón,32.882383492732856,17.87429470606561,9.117374606690277
20546,Teotitlán del Valle,29.269564710505648,18.727415049168542,11.621287736988961
20547,Teotongo,18.356300066269164,25.671965956549485,10.319434972440574
20548,Tepelmeme Villa de Morelos,20.09157629457587,20.776269920214187,8.880290475367017
20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",17.969773075163438,20.978340942403626,12.302536823990227
20550,San Jerónimo Tlacochahuaya,31.728203054122943,18.167367762453274,10.19826691104761
20551,Tlacolula de Matamoros,36.12693447494839,15.578120251018303,12.34507775706073
20552,Tlacotepec Plumas,21.613924775882374,23.153586698811868,9.98732067612595
20553,Tlalixtac de Cabrera,37.67436855622678,16.323880599751732,9.86217491921158
20554,Totontepec Villa de Morelos,18.797770530104785,16.683196150217203,9.240162773893895
20555,Trinidad Zaachila,28.840266559402504,19.399353581960625,9.958674490018556
20556,La Trinidad Vista Hermosa,20.528086214043576,25.552151308842237,9.830501794042794
20557,Unión Hidalgo,40.671656732768334,19.14209458992143,12.981862385547695
20558,Valerio Trujano,27.24409941187378,20.649971350330052,9.784414168095886
20559,San Juan Bautista Valle Nacional,27.775249161167416,20.77083410295508,14.445785689013771
20560,Villa Díaz Ordaz,21.187031124667204,17.135761931469624,11.594453750789286
20561,Yaxe,22.383320889921563,13.8019893790588,8.184510609761364
20562,Magdalena Yodocono de Porfirio Díaz,24.84448249050487,17.060501351870972,8.791989342441818
20563,Yogana,16.906999470572227,19.641049329912207,12.173969524244233
20564,Yutanduchi de Guerrero,16.8830375615136,21.722812753936267,9.895338886578951
20565,Villa de Zaachila,34.411355163341334,14.943285572994819,8.335363308322659
20566,San Mateo Yucutindoo,20.36948190975226,15.3471822982457,8.527792962266593
20567,Zapotitlán Lagunas,15.590319124896155,18.93816511757525,9.793432410158957
20568,Zapotitlán Palmas,17.614156689340106,22.834219697993852,10.40829638539077
20569,Santa Inés de Zaragoza,19.10991999203773,26.256281386076704,10.396404718096369
20570,Zimatlán de Álvarez,30.650997979030947,18.628071624764537,11.015221969955634
21001,Acajete,32.92968945740109,13.630096680998312,9.199668306601842
21002,Acateno,39.0947507579238,16.72429302119763,10.867898211454555
21003,Acatlán,26.484757231678014,18.850967826048564,10.391089269530845
21004,Acatzingo,37.96915038107851,11.823621690325604,9.169570955140253
21005,Acteopan,18.977365630405117,13.784389960584988,9.62179599252587
21006,Ahuacatlán,23.500602525422842,15.834483776734821,8.36528235567154
21007,Ahuatlán,18.63154029202296,17.787500175744537,8.750353654517566
21008,Ahuazotepec,34.06253843923778,15.603025032653274,8.545271937172398
21009,Ahuehuetitla,18.53389774273331,21.30725096815068,9.444228047663518
21010,Ajalpan,27.784824466073694,11.040360200548825,8.788384714404462
21011,Albino Zertuche,11.839868347812574,17.901240101492014,8.629567209647323
21012,Aljojuca,29.127900217430696,17.54371987294045,9.545099433682322
21013,Altepexi,33.784560536880235,12.739543070109569,10.212248526574733
21014,Amixtlán,22.941920052424404,16.238807918005556,8.942636737926325
21015,Amozoc,35.94607624910906,12.351151188839717,6.979610747715259
21016,Aquixtla,29.342922020964213,17.103840187740936,9.285300366075438
21017,Atempan,27.53120497643078,13.260768137576013,7.166812945340863
21018,Atexcal,18.284436349683094,20.663960922033073,8.551147086942244
21019,Atlixco,32.19084517317681,20.562158649826948,11.7559248393703
21020,Atoyatempan,33.521217727132175,14.07582507039768,8.732729238817624
21021,Atzala,23.959841225718822,17.777950268588587,7.752161306230507
21022,Atzitzihuacán,21.87787833252834,15.645637920053302,9.62164029739775
21023,Atzitzintla,27.951614508878674,12.658598779846251,9.369169151440486
21024,Axutla,14.588814544637735,24.104211692672887,10.860028300246285
21025,Ayotoxco de Guerrero,35.82491553258292,14.812296818737721,10.213235494429219
21026,Calpan,29.274153847777708,17.554192112373855,12.512306668702722
21027,Caltepec,12.360149632474396,20.85177893097542,9.590462078595136
21028,Camocuautla,25.964625959532984,13.250449821776868,7.816523908068671
21029,Caxhuacan,23.476712971173523,16.52556898013959,8.896325284752947
21030,Coatepec,16.819741071108588,22.650092734476413,8.610829725981874
21031,Coatzingo,29.49062932474315,18.15726458199401,9.646697780716819
21032,Cohetzala,23.030918440163344,21.32612741957487,9.696559392926355
21033,Cohuecan,27.173864555677792,14.193676022813632,8.072971998436463
21034,Coronango,36.34729994254712,13.442680507297593,8.810999834765203
